unique_id,Absolute energy,Area under the curve,Autocorrelation,Average power,Centroid,ECDF Percentile Count_0,ECDF Percentile Count_1,ECDF Percentile_0,ECDF Percentile_1,ECDF_0,ECDF_1,ECDF_2,ECDF_3,ECDF_4,ECDF_5,ECDF_6,ECDF_7,ECDF_8,ECDF_9,Entropy,Histogram mode,Interquartile range,Kurtosis,Max,Mean,Mean absolute deviation,Mean absolute diff,Mean diff,Median,Median absolute deviation,Median absolute diff,Median diff,Min,Negative turning points,Neighbourhood peaks,Peak to peak distance,Positive turning points,Root mean square,Signal distance,Skewness,Slope,Standard deviation,Sum absolute diff,Variance,Zero crossing rate
Y1::pattern0::L12,106871074.88710001,27880.809999999998,3.0,11874563.876344446,6.180691952766452,2.0,8.0,2038.15,3807.63,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.0,2496.625,1288.2875,-0.8450045274790616,4936.99,3119.089,803.2828000000001,361.5355555555555,361.5355555555555,3015.915,732.5550000000001,325.4200000000001,325.4200000000001,1683.17,0.0,0.0,3253.8199999999997,0.0,3269.1141749272083,3253.8341914370417,0.37877803843189845,336.40963636363637,978.974616008505,3253.8199999999997,958391.2987889999,0.0
Y100::pattern0::L12,52481894.14,20529.05,1.0,5831321.571111111,4.562336684176696,2.0,8.0,2041.5,2515.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.0,2041.2,328.3249999999998,-1.2383464962644677,2615.0,2281.98,171.68,276.72222222222223,55.388888888888886,2252.5,170.25,261.8000000000002,172.0,2011.0,2.0,0.0,604.0,2.0,2290.892711149957,2490.526805029864,0.3283669096261924,8.923636363636515,201.88287099206806,2490.5,40756.6936,0.0
Y101::pattern0::L12,322812730.0,50890.0,1.0,35868081.11111111,4.4311433474138395,2.0,8.0,5240.0,5858.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.0,5212.9,486.0,-0.9406826386556055,6370.0,5668.2,326.8,451.55555555555554,-14.666666666666666,5664.0,307.5,475.0,-88.0,5152.0,2.0,0.0,1218.0,2.0,5681.661112738069,4064.0178391622662,0.4547667158232374,-22.884848484848096,390.87307402787417,4064.0,152781.76,0.0
Y104::pattern0::L12,113093373.88999999,28970.8,2.0,12565930.432222221,5.204408911016174,2.0,8.0,2503.8,3795.8,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.0,3025.6549999999997,855.9250000000002,-0.6768391635867923,4635.9,3286.87,584.204,634.2666666666668,163.99999999999994,3154.2,495.7500000000002,628.5999999999999,503.1999999999998,2158.6,3.0,0.0,2477.2999999999997,2.0,3362.9358288554954,5708.410354422551,0.32179690906356234,131.02484848484855,711.2123396707905,5708.400000000001,505822.9920999998,0.0
Y106::pattern0::L12,163768141.1525,36017.299999999996,1.0,18196460.128055558,4.940600961996989,2.0,8.0,3456.1,4474.05,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.0,3410.54,753.9500000000003,-1.1251517026141349,4872.4,4018.155,423.416,525.6111111111111,157.36666666666665,3890.625,420.97500000000014,595.0999999999999,323.0500000000002,3333.6,2.0,0.0,1538.7999999999997,2.0,4046.8276606806476,4730.514868805077,0.2840489586061327,105.73303030303038,480.87889455142437,4730.5,231244.51122499994,0.0
Y11::pattern0::L12,100980757.2625,27219.125000000004,2.0,11220084.140277779,5.824002782046872,2.0,8.0,2495.9,3521.1,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.0,2650.3525,690.5249999999996,0.6276244202109962,4941.4,3081.285,630.0289999999999,315.9277777777777,299.4833333333333,2759.35,186.39999999999986,228.0999999999999,228.0999999999999,2246.05,1.0,0.0,2695.3499999999995,1.0,3177.746957554991,2843.399352644539,1.3049981283179501,236.02030303030304,777.018966966058,2843.3499999999995,603758.4750249998,0.0
Y111::pattern0::L12,667686206.24,73580.0,3.0,74187356.2488889,5.1003767971446,2.0,8.0,6701.2,9226.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.0,6733.8,2090.7999999999993,-0.9850123052232149,10129.2,8057.0,1171.0800000000002,932.5333333333336,308.44444444444446,8070.2,1190.4,903.2000000000007,615.6000000000004,5602.0,2.0,0.0,4527.200000000001,2.0,8171.206803404256,8392.808199206385,-0.16744401759352112,321.4278787878793,1361.385920303277,8392.800000000003,1853371.6240000005,0.0
Y113::pattern0::L12,1013467383.4449999,57939.425,2.0,112607487.04944444,8.209118167700264,2.0,8.0,2506.75,7208.75,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.0,3601.2525,4111.174999999999,1.384521631263432,25052.3,7170.17,5267.338,2924.2944444444447,2508.894444444444,3745.225,1255.725,1359.6000000000004,347.3499999999999,2472.25,2.0,0.0,22580.05,2.0,10067.11171808975,26318.658770910053,1.656635059539828,1952.1278787878784,7066.498462152241,26318.65,49935400.51559999,0.0
Y114::pattern0::L12,39855331.54,15330.800000000001,2.0,4428370.171111111,6.922247396514821,2.0,8.0,881.4,2137.5,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.0,854.47,1096.6999999999998,-0.0048706966524392215,3867.3,1761.2400000000002,774.7280000000001,599.5777777777779,352.3777777777778,1476.6999999999998,603.0,609.1000000000001,500.0999999999999,695.9,1.0,0.0,3171.4,1.0,1996.3800124224847,5396.210279734583,0.9665160126318976,277.4703030303031,939.9823489832137,5396.200000000001,883566.8164000001,0.0
Y116::pattern0::L12,240608333.13279998,43197.32,1.0,26734259.236977775,4.7745721822375,2.0,8.0,3610.0,5031.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.0,3627.45,899.6300000000001,-0.5503557585282999,6809.0,4786.216,842.8272000000001,1157.4133333333334,60.25777777777775,4569.34,481.5,804.5200000000004,191.0,3460.0,3.0,0.0,3349.0,2.0,4905.184330204115,10416.730617243118,0.7697036222880524,74.63951515151535,1073.7642733039688,10416.720000000001,1152969.7146240002,0.0
