unique_id,Absolute energy,Area under the curve,Autocorrelation,Average power,Centroid,ECDF Percentile Count_0,ECDF Percentile Count_1,ECDF Percentile_0,ECDF Percentile_1,ECDF_0,ECDF_1,ECDF_2,ECDF_3,ECDF_4,ECDF_5,ECDF_6,ECDF_7,ECDF_8,ECDF_9,Entropy,Histogram mode,Interquartile range,Kurtosis,Max,Mean,Mean absolute deviation,Mean absolute diff,Mean diff,Median,Median absolute deviation,Median absolute diff,Median diff,Min,Negative turning points,Neighbourhood peaks,Peak to peak distance,Positive turning points,Root mean square,Signal distance,Skewness,Slope,Standard deviation,Sum absolute diff,Variance,Zero crossing rate
M1::pattern0::L24,450475200.0,79560.0,1.0,22523760.0,6.3994821468529235,4.0,16.0,1920.0,5880.0,0.047619047619047616,0.09523809523809523,0.14285714285714285,0.19047619047619047,0.23809523809523808,0.2857142857142857,0.3333333333333333,0.38095238095238093,0.42857142857142855,0.47619047619047616,0.9783171191717188,2130.0,3840.0,-0.8642319724164236,8760.0,4028.5714285714284,1964.081632653061,2940.0,-372.0,3600.0,1560.0,2940.0,-1260.0,960.0,8.0,0.0,7800.0,8.0,4631.544019007052,58800.00482983499,0.5624010091267312,-228.9350649350648,2285.128496364692,58800.0,5221812.24489796,0.0
M10::pattern0::L24,507978000.0,92490.0,2.0,25398900.0,8.852652673934697,4.0,16.0,3120.0,5740.0,0.047619047619047616,0.09523809523809523,0.14285714285714285,0.19047619047619047,0.23809523809523808,0.2857142857142857,0.3333333333333333,0.38095238095238093,0.42857142857142855,0.47619047619047616,1.0,3195.0,2480.0,-0.6045896777553761,8340.0,4578.0952380952385,1478.0045351473923,1367.0,-217.0,4460.0,1260.0,1230.0,-300.0,1480.0,6.0,0.0,6860.0,6.0,4918.27495890872,27340.022228090173,0.2889769501214531,-86.33766233766232,1797.3515411177293,27340.0,3230472.5623582765,0.0
M100::pattern0::L24,850595100.0,126510.0,1.0,42529755.0,9.356564010302904,4.0,16.0,5580.0,6450.0,0.047619047619047616,0.09523809523809523,0.14285714285714285,0.19047619047619047,0.23809523809523808,0.2857142857142857,0.3333333333333333,0.38095238095238093,0.42857142857142855,0.47619047619047616,1.0,6178.5,610.0,0.8663495210861387,8720.0,6302.380952380952,655.328798185941,1065.0,-5.0,6080.0,360.0,1045.0,-275.0,4810.0,6.0,0.0,3910.0,7.0,6364.316818907476,21300.01438011581,0.9357306934977199,-51.46753246753267,885.7329747132208,21300.0,784522.902494331,0.0
M1001::pattern0::L24,623809924.57,108869.49999999999,6.0,31190496.2285,10.447332997935794,4.0,16.0,5228.0,5577.9,0.047619047619047616,0.09523809523809523,0.14285714285714285,0.19047619047619047,0.23809523809523808,0.2857142857142857,0.3333333333333333,0.38095238095238093,0.42857142857142855,0.47619047619047616,1.0,5168.764999999999,304.59999999999945,-0.9333681922770682,5854.0,5446.480952380952,171.69433106575957,39.30999999999999,34.74000000000001,5443.4,170.09999999999945,38.999999999999545,38.999999999999545,5132.7,3.0,0.0,721.3000000000002,2.0,5450.250866091701,786.6233772376982,0.26382263952317936,33.16571428571424,202.68137231824548,786.1999999999998,41079.73868480724,0.0
M1003::pattern0::L24,493670924.54999995,96899.59999999999,5.0,24683546.2275,10.31600738735465,4.0,16.0,4695.3,4922.2,0.047619047619047616,0.09523809523809523,0.14285714285714285,0.19047619047619047,0.23809523809523808,0.2857142857142857,0.3333333333333333,0.38095238095238093,0.42857142857142855,0.47619047619047616,1.0,4906.62,206.30000000000018,-0.8922081547657918,5114.7,4846.814285714286,109.77551020408161,26.889999999999873,23.119999999999983,4882.4,98.60000000000036,20.449999999999818,20.15000000000009,4652.3,3.0,0.0,462.39999999999964,3.0,4848.5192857495895,538.7278075283452,0.08100142475589459,20.891948051948113,128.57116349179017,537.7999999999975,16530.54408163264,0.0
M1004::pattern0::L24,842247393.0,126597.5,3.0,42112369.65,10.209539848347147,4.0,16.0,6244.0,6386.0,0.047619047619047616,0.09523809523809523,0.14285714285714285,0.19047619047619047,0.23809523809523808,0.2857142857142857,0.3333333333333333,0.38095238095238093,0.42857142857142855,0.47619047619047616,0.9783171191717188,6340.85,141.0,0.5952452546130398,6656.0,6331.761904761905,93.53741496598637,50.75,28.65,6316.0,71.0,43.5,33.0,6083.0,4.0,0.0,573.0,4.0,6333.0102411322305,1015.8112912089052,0.6682680137731388,18.01168831168829,125.73740768605808,1015.0,15809.895691609978,0.0
M1006::pattern0::L24,750386147.72,119384.325,6.0,37519307.386,10.581198119405096,4.0,16.0,5652.9,6189.3,0.047619047619047616,0.09523809523809523,0.14285714285714285,0.19047619047619047,0.23809523809523808,0.2857142857142857,0.3333333333333333,0.38095238095238093,0.42857142857142855,0.47619047619047616,1.0,5579.2375,449.8000000000002,-1.1364078795316888,6471.05,5970.7619047619055,246.67437641723367,46.9375,46.9375,5932.15,233.09999999999945,46.07500000000027,46.07500000000027,5532.3,0.0,0.0,938.75,0.0,5977.6812980412715,938.9912898403704,0.23574085774827314,47.25370129870133,287.53430681637263,938.75,82675.97759637193,0.0
M1007::pattern0::L24,817954067.75,124776.0,5.0,40897703.3875,10.338264724950994,4.0,16.0,6056.5,6358.0,0.047619047619047616,0.09523809523809523,0.14285714285714285,0.19047619047619047,0.23809523809523808,0.2857142857142857,0.3333333333333333,0.38095238095238093,0.42857142857142855,0.47619047619047616,1.0,6199.15,241.0,-0.852299871102181,6555.0,6238.452380952381,145.6643990929705,43.45,32.35,6220.0,124.5,41.25,37.25,5908.0,3.0,0.0,647.0,3.0,6241.009029185982,869.4636913684725,0.15912131848066305,28.753896103896167,178.62136762023056,869.0,31905.592970521546,0.0
M1008::pattern0::L24,1113245880.19,145299.1,6.0,55662294.009500004,10.66379036027861,4.0,16.0,6814.1,7541.6,0.047619047619047616,0.09523809523809523,0.14285714285714285,0.19047619047619047,0.23809523809523808,0.2857142857142857,0.3333333333333333,0.38095238095238093,0.42857142857142855,0.47619047619047616,1.0,6779.58,620.5,-1.1073302578783888,7985.7,7269.842857142858,343.087074829932,65.14999999999995,61.80999999999999,7216.2,325.40000000000055,55.15000000000009,55.15000000000009,6716.1,1.0,0.0,1269.5999999999995,0.0,7280.913993481601,1303.1998687380335,0.32097997617116,65.61493506493512,401.3644390390983,1302.999999999999,161093.41292517004,0.0
M1009::pattern0::L24,1053645259.28,141488.40000000002,4.0,52682262.964,10.455159954089021,4.0,16.0,6853.8,7148.2,0.047619047619047616,0.09523809523809523,0.14285714285714285,0.19047619047619047,0.23809523809523808,0.2857142857142857,0.3333333333333333,0.38095238095238093,0.42857142857142855,0.47619047619047616,1.0,6891.1,264.1999999999998,-0.6625646708690227,7637.2,7077.390476190477,231.97006802721097,85.11999999999993,49.44000000000001,7040.2,156.19999999999982,57.69999999999982,44.0,6642.4,5.0,0.0,994.8000000000002,6.0,7083.331403742034,1703.1339180074856,0.6713682719286913,43.55948051948055,290.0479663201242,1702.3999999999987,84127.8227664399,0.0
