unique_id,Absolute energy,Area under the curve,Autocorrelation,Average power,Centroid,ECDF Percentile Count_0,ECDF Percentile Count_1,ECDF Percentile_0,ECDF Percentile_1,ECDF_0,ECDF_1,ECDF_2,ECDF_3,ECDF_4,ECDF_5,ECDF_6,ECDF_7,ECDF_8,ECDF_9,Entropy,Histogram mode,Interquartile range,Kurtosis,Max,Mean,Mean absolute deviation,Mean absolute diff,Mean diff,Median,Median absolute deviation,Median absolute diff,Median diff,Min,Negative turning points,Neighbourhood peaks,Peak to peak distance,Positive turning points,Root mean square,Signal distance,Skewness,Slope,Standard deviation,Sum absolute diff,Variance,Zero crossing rate
Q463,1249284334.84,222588.0,11.0,29053124.06604651,27.290265233820005,8.0,35.0,4039.0,6675.2,0.022727272727272728,0.045454545454545456,0.06818181818181818,0.09090909090909091,0.11363636363636363,0.13636363636363635,0.1590909090909091,0.18181818181818182,0.20454545454545456,0.22727272727272727,0.9999999999999999,4065.16,2255.7000000000007,-1.1839417716561893,7531.8,5174.150000000001,1117.845454545455,139.3209302325581,74.44651162790697,4739.6,723.5000000000005,103.60000000000036,76.19999999999982,3453.4,4.0,0.0,4078.4,4.0,5328.491887187047,5992.065022349259,0.5492920301101435,93.80872445384067,1273.184028064357,5990.799999999999,1620997.5693181818,0.0
Q698,983075829.7558999,194961.63,5.0,23977459.262339022,19.548752068710964,8.0,33.0,3770.0,5665.0,0.023809523809523808,0.047619047619047616,0.07142857142857142,0.09523809523809523,0.11904761904761904,0.14285714285714285,0.16666666666666666,0.19047619047619047,0.21428571428571427,0.23809523809523808,0.9911690941230775,4411.1685,1232.5025000000005,-0.5321287823686789,6800.0,4726.7054761904765,826.7893310657597,393.17121951219514,-53.8209756097561,4609.165,635.0,410.0,-26.670000000000073,2456.67,6.0,1.0,4343.33,6.0,4838.0334202174,16120.191689793777,-0.018531293435239824,-22.899952191880768,1031.9024743121026,16120.02,1064822.7164914398,0.0
Q526,370247332.0,77043.0,1.0,21779254.82352941,8.410804310670901,3.0,14.0,4266.0,4664.0,0.05555555555555555,0.1111111111111111,0.16666666666666666,0.2222222222222222,0.2777777777777778,0.3333333333333333,0.3888888888888889,0.4444444444444444,0.5,0.5555555555555556,1.0,4260.8,277.5,-0.977026141561991,4922.0,4530.555555555556,177.0,363.4117647058824,11.411764705882353,4553.0,145.0,356.0,228.0,4226.0,8.0,0.0,696.0,8.0,4535.338600614316,6178.025507854491,0.17400593861287988,-7.502579979360114,208.23683691151663,6178.0,43362.580246913574,0.0
Q174,1700059500.0224998,232501.15,1.0,51516954.54613636,18.27042112066161,6.0,27.0,5632.0,7767.7,0.029411764705882353,0.058823529411764705,0.08823529411764706,0.11764705882352941,0.14705882352941177,0.17647058823529413,0.20588235294117646,0.23529411764705882,0.2647058823529412,0.29411764705882354,1.0,7315.925,1406.4625000000005,3.2594743032648417,9086.75,6943.277941176471,1002.509256055363,749.5121212121211,-94.96060606060605,7294.65,551.4250000000002,492.0499999999993,134.75,2003.45,9.0,0.0,7083.3,9.0,7071.191554516237,24734.150531359894,-1.4942994000180958,58.271757066462925,1338.8956016934244,24733.899999999994,1792641.4322339967,0.0
Q91,373470808.98719996,105998.41,9.0,10670594.542491427,24.14143489978252,7.0,28.0,1842.2,4097.8,0.027777777777777776,0.05555555555555555,0.08333333333333333,0.1111111111111111,0.1388888888888889,0.16666666666666666,0.19444444444444445,0.2222222222222222,0.25,0.2777777777777778,0.9999999999999998,1872.469,1907.4450000000002,-1.1092371318376277,5202.2,3040.2255555555553,908.8203086419753,147.58799999999997,100.1422857142857,2968.6,1001.6899999999999,126.0,97.40000000000009,1697.22,10.0,0.0,3504.9799999999996,10.0,3220.8988091111046,5165.892079276469,0.3406810533354964,100.73877477477478,1063.5871895995394,5165.579999999999,1131217.7098802468,0.0
Q126,764119783.3525001,159462.87499999997,1.0,21831993.81007143,19.44511029641553,7.0,28.0,3892.5,4906.8,0.027777777777777776,0.05555555555555555,0.08333333333333333,0.1111111111111111,0.1388888888888889,0.16666666666666666,0.19444444444444445,0.2222222222222222,0.25,0.2777777777777778,0.9999999999999998,4015.1875000000005,847.6000000000004,-0.013930569699992734,6275.55,4550.6402777777785,570.7225308641977,721.7642857142857,37.710000000000036,4456.049999999999,461.125,813.5499999999997,42.05000000000018,3616.3,10.0,0.0,2659.25,10.0,4607.119440341161,25261.882919257147,0.8639342517765494,41.04349420849428,719.1818962098768,25261.75,517222.599836034,0.0
Q188,376767338.5,105303.45000000001,2.0,10764781.1,21.728643940828217,7.0,28.0,1870.3,3741.7,0.027777777777777776,0.05555555555555555,0.08333333333333333,0.1111111111111111,0.1388888888888889,0.16666666666666666,0.19444444444444445,0.2222222222222222,0.25,0.2777777777777778,0.9999999999999998,3325.76,1492.9249999999997,-0.610536307557981,5428.7,3025.794444444445,953.2947530864197,892.2257142857143,103.06000000000002,3150.4,857.6000000000001,620.7999999999997,48.70000000000027,755.5,8.0,1.0,4673.2,8.0,3235.0825959746035,31227.991443957846,0.17225426066118932,59.23230373230378,1144.6953231086923,31227.899999999998,1310327.3827469135,0.0
Q133,557594962.8499999,129316.20000000001,7.0,15931284.65285714,22.838177484084856,7.0,28.0,2855.9,4682.6,0.027777777777777776,0.05555555555555555,0.08333333333333333,0.1111111111111111,0.1388888888888889,0.16666666666666666,0.19444444444444445,0.2222222222222222,0.25,0.2777777777777778,0.9999999999999998,3184.1549999999997,1568.775,1.5890147783562982,7680.4,3743.4472222222225,959.88225308642,500.25142857142856,127.57142857142857,3266.05,383.8499999999999,520.0999999999999,186.9000000000001,2390.7,14.0,0.0,5289.7,14.0,3935.5747951291123,17508.859349748993,1.4352197163273377,83.75934362934365,1214.640631006671,17508.8,1475351.8624922838,0.0
Q727,1573053681.5918,284210.63999999996,8.0,29680258.14324151,23.365495585568006,10.0,43.0,4786.21,6075.59,0.018518518518518517,0.037037037037037035,0.05555555555555555,0.07407407407407407,0.09259259259259259,0.1111111111111111,0.12962962962962962,0.14814814814814814,0.16666666666666666,0.18518518518518517,0.9935642465603168,5185.254500000001,859.25,-0.6249788796992171,6234.47,5356.037407407407,555.6420301783264,93.35358490566044,-41.9811320754717,5290.25,538.8299999999999,82.46000000000004,-38.210000000000036,3902.88,7.0,1.0,2331.59,8.0,5397.279289899818,4949.6556567828475,-0.48765076829877074,-36.04446731465598,665.9482139280946,4947.740000000003,443487.0236340192,0.0
Q186,965851004.84,177427.89999999997,6.0,27595742.995428573,19.64839025330179,7.0,28.0,3644.2,6179.8,0.027777777777777776,0.05555555555555555,0.08333333333333333,0.1111111111111111,0.1388888888888889,0.16666666666666666,0.19444444444444445,0.2222222222222222,0.25,0.2777777777777778,0.9999999999999998,3602.79,1919.5499999999997,-0.9733030067730604,7520.4,5038.261111111111,1011.5867283950616,464.7942857142857,31.594285714285707,4937.0,1046.3,243.20000000000027,25.0,3396.6,9.0,1.0,4123.799999999999,9.0,5179.690587176891,16268.011215658102,0.392276372065692,57.06144144144152,1202.131255377016,16267.8,1445119.5551543208,0.0
