unique_id,Absolute energy,Area under the curve,Autocorrelation,Average power,Centroid,ECDF Percentile Count_0,ECDF Percentile Count_1,ECDF Percentile_0,ECDF Percentile_1,ECDF_0,ECDF_1,ECDF_2,ECDF_3,ECDF_4,ECDF_5,ECDF_6,ECDF_7,ECDF_8,ECDF_9,Entropy,Histogram mode,Interquartile range,Kurtosis,Max,Mean,Mean absolute deviation,Mean absolute diff,Mean diff,Median,Median absolute deviation,Median absolute diff,Median diff,Min,Negative turning points,Neighbourhood peaks,Peak to peak distance,Positive turning points,Root mean square,Signal distance,Skewness,Slope,Standard deviation,Sum absolute diff,Variance,Zero crossing rate
Y1::pattern0::L24,250899274.53005576,58551.059130434776,5.0,13205224.975266093,14.676465112890641,4.0,16.0,1340.651304347826,4602.749130434783,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,1.0,1226.5314347826086,2575.906413043478,-0.7732903082706257,6658.0886956521745,3117.5216739130433,1399.7836673913043,300.9172997711671,300.9172997711671,2858.8717391304344,1309.0484782608696,243.19869565217368,243.19869565217368,940.66,0.0,0.0,5717.428695652175,0.0,3541.887029042963,5717.468716457966,0.554381992843133,285.4426711343576,1681.0777314524166,5717.428695652175,2826022.3391852034,0.0
Y100::pattern0::L24,101840296.98321359,41996.245652173915,3.0,5360015.630695452,11.32222010963885,4.0,16.0,1736.7,2471.173913043478,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,1.0,2375.456304347826,409.88369565217386,-0.052304420258303175,3153.3478260869565,2214.26347826087,329.8304347826086,180.88306636155613,90.98146453089244,2244.85,208.17391304347825,148.2608695652175,118.78260869565202,1424.7,3.0,0.0,1728.6478260869565,3.0,2256.549323449563,3436.851683255287,0.17913927953699077,62.94963059823471,434.80121665050115,3436.7782608695666,189052.09800075603,0.0
Y101::pattern0::L24,637784782.952741,105508.0652173913,2.0,33567620.15540742,11.062314365728785,4.0,16.0,4611.739130434783,6124.086956521739,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,1.0,5905.797826086955,760.3260869565211,0.08125549080720695,7591.086956521736,5561.917391304347,719.9043478260867,386.89931350114375,192.34553775743706,5613.54347826087,402.0217391304345,373.47826086956593,183.0,3846.0,3.0,0.0,3745.0869565217363,3.0,5647.05579462759,7351.182890616349,0.168346353999774,134.66505393919584,976.8900040144174,7351.086956521731,954314.0799432885,0.0
Y104::pattern0::L24,219657048.4116824,60937.18913043479,3.0,11560897.28482539,12.076094453412667,4.0,16.0,2353.713043478261,4285.817391304347,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,1.0,3154.7156521739125,1386.9152173913044,-0.8963612752403152,4558.073913043478,3193.007826086957,728.1959130434783,363.424942791762,156.15446224256294,3069.2043478260866,683.9304347826082,385.3739130434783,228.46956521739048,1439.5,4.0,0.0,3118.5739130434777,5.0,3314.0386872491576,6905.127187756223,-0.052427544112473176,132.6324419745015,887.4420787474352,6905.073913043479,787553.443131569,0.0
Y106::pattern0::L24,368370506.16148865,79409.83804347824,3.0,19387921.376920454,11.598017619083107,4.0,16.0,3488.8434782608697,4492.610869565217,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,1.0,3398.887065217391,986.4581521739124,0.24551800828020687,6292.258695652173,4203.6403260869565,668.4432934782609,341.8525171624713,140.36510297482837,3974.8565217391306,481.3163043478262,369.84347826087014,128.854347826089,3246.6043478260867,4.0,0.0,3045.654347826086,4.0,4291.680942017292,6495.679691298407,1.1088212243604485,127.4930124223602,864.831380657512,6495.1978260869555,747933.3169699784,0.0
Y11::pattern0::L24,236458054.219641,59429.16195652174,4.0,12445160.748402158,13.94391281430829,4.0,16.0,1853.9734782608696,4326.678260869567,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,1.0,2476.3433695652175,1674.7905434782615,-0.6529518057785686,5885.643478260869,3152.096934782609,1140.1451891304346,240.93791762013728,239.24913043478261,2694.3282608695654,743.2241304347823,189.85130434782604,189.85130434782604,1339.91,1.0,0.0,4545.73347826087,1.0,3438.444809936907,4578.022878960014,0.7511470772874755,225.6737061131088,1373.7494766936704,4577.820434782609,1887187.6247161336,0.0
Y111::pattern0::L24,1114945686.7308884,138593.84347826088,2.0,58681351.93320465,9.802200656989138,4.0,16.0,6228.086956521739,8590.747826086954,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,1.0,6941.200000000004,1689.004347826086,3.1376586738668557,10050.660869565218,7228.89043478261,1312.1304347826076,1058.3725400457654,-55.287871853546676,7120.026086956522,910.7478260869566,587.4608695652141,160.48695652173865,1166.4869565217514,4.0,0.0,8884.173913043465,4.0,7466.410405043673,20109.101031968054,-1.3679460751219632,-4.28082379862669,1868.268561650846,20109.078260869544,3490427.4184529213,0.0
Y113::pattern0::L24,2446751277.0440507,149481.78478260874,4.0,128776383.00231846,16.011320507431034,4.0,16.0,2075.8239130434786,12452.173913043474,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,1.0,3195.511086956522,9650.46521739131,0.03524736470159162,25420.434782608696,7836.193586956523,6541.917108695654,2072.7597254004577,548.4302059496565,3174.1402173913048,1145.2510869565222,388.5065217391302,169.15869565217372,2025.7782608695652,3.0,0.0,23394.656521739133,4.0,11060.63125920951,39382.79761767058,1.2288873362223367,1082.0940487087285,7805.871759127484,39382.434782608696,60931633.919944,0.0
Y114::pattern0::L24,159807403.16440454,39802.065217391304,4.0,8410915.956021292,16.36781825241893,4.0,16.0,811.1130434782609,3233.7086956521753,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,1.0,960.8456521739132,1860.8141304347835,0.3998766146865713,6701.613043478262,2174.111086956522,1450.329434782609,413.71624713958806,318.04805491990845,1398.1782608695653,582.4108695652175,378.3826086956519,248.09130434782628,658.7,2.0,0.0,6042.913043478262,2.0,2826.7242805445717,7860.682434552483,1.305164490287513,270.2720725727362,1806.5467444251087,7860.608695652173,3263611.139792959,0.0
Y116::pattern0::L24,322916903.06854975,72827.82108695651,2.0,16995626.47729209,10.190587454740458,4.0,16.0,1768.121304347826,4783.04347826087,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,1.0,4136.754347826087,2112.0431521739106,-0.5717340151705903,6789.347826086956,3701.6096956521737,1287.5669739130435,779.3163615560641,-32.5975972540046,4176.173913043478,696.0086956521739,633.4347826086951,-88.39130434782783,894.6956521739123,3.0,0.0,5894.652173913044,4.0,4018.1892879041284,14807.035562645127,0.07005293860645023,32.79583850931685,1563.3076518975097,14807.010869565218,2443930.8144813054,0.0
