unique_id,Absolute energy,Area under the curve,Autocorrelation,Average power,Centroid,ECDF Percentile Count_0,ECDF Percentile Count_1,ECDF Percentile_0,ECDF Percentile_1,ECDF_0,ECDF_1,ECDF_2,ECDF_3,ECDF_4,ECDF_5,ECDF_6,ECDF_7,ECDF_8,ECDF_9,Entropy,Histogram mode,Interquartile range,Kurtosis,Max,Mean,Mean absolute deviation,Mean absolute diff,Mean diff,Median,Median absolute deviation,Median absolute diff,Median diff,Min,Negative turning points,Neighbourhood peaks,Peak to peak distance,Positive turning points,Root mean square,Signal distance,Skewness,Slope,Standard deviation,Sum absolute diff,Variance,Zero crossing rate
Q1::pattern0::L24,507016582.3934,94489.28,4.0,26685083.283863157,11.200622429663404,4.0,16.0,3383.7,5677.2,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,1.0,5641.6975,1100.9424999999992,-0.7991428355989054,5770.3,4944.549,799.9065,158.08210526315796,126.67894736842103,5354.8,337.0999999999999,93.10000000000036,48.650000000000546,3198.25,4.0,0.0,2572.05,4.0,5034.960687003425,3003.8459208443355,-0.9892254169055491,142.01706766917292,949.8759425677649,3003.5600000000013,902264.3062689999,0.0
Q100::pattern0::L24,192594314.88,58856.7,5.0,10136542.888421053,10.398485294894703,4.0,16.0,2743.2,3360.0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,1.0,3160.9300000000003,401.4000000000001,-0.6473053128149466,3518.0,3089.5800000000004,235.1839999999999,169.42105263157896,46.01052631578946,3147.9,212.70000000000005,173.5999999999999,89.40000000000009,2497.8,6.0,0.0,1020.1999999999998,6.0,3103.178329390691,3219.0750086039625,-0.6065438752350117,43.28120300751884,290.1916049785038,3219.0,84211.1676,0.0
Q101::pattern0::L24,1131542404.0,140786.0,5.0,59554863.368421055,11.26786706460892,4.0,16.0,5182.0,8328.0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.9768621786840241,8259.1,2716.8,-1.0751744655566224,9468.0,7362.06,1345.3159999999996,658.9052631578948,191.87368421052633,7978.0,550.0,506.0,436.0,4632.4,7.0,0.0,4835.6,7.0,7521.7763992291075,12519.249040037816,-0.6785324626757979,220.54947368421045,1541.8147607284088,12519.2,2377192.7564000003,0.0
Q104::pattern0::L24,395440157.0,80177.0,2.0,20812639.842105262,7.145032807075282,4.0,16.0,3341.0,5468.0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,1.0,3230.4,1972.25,0.785412534195177,6856.0,4206.05,1145.2549999999999,962.9473684210526,-125.6842105263158,3815.0,697.5,664.0,-83.0,264.0,5.0,0.0,6592.0,6.0,4446.572595831536,18296.0316499073,-0.5163377349382554,-147.3781954887218,1442.6195782325983,18296.0,2081151.2475,0.0
Q105::pattern0::L24,77521256.0,36254.0,1.0,4080066.1052631577,8.971310578352858,4.0,16.0,1564.0,2288.0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,1.0,1837.1,466.5,-0.6270985123715431,2660.0,1936.4,292.08000000000004,452.63157894736844,19.57894736842105,1863.0,243.0,460.0,70.0,1394.0,8.0,0.0,1266.0,8.0,1968.7719014654795,8600.046571200775,0.5172141593471062,-16.860150375939877,355.5528652675998,8600.0,126417.84,0.0
Q106::pattern0::L24,836275215.0400001,122690.59999999999,1.0,44014485.002105266,9.331612749932729,4.0,16.0,6170.8,6829.8,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,1.0,6278.1900000000005,472.85000000000036,-0.7617591500541607,7141.0,6457.36,292.6159999999998,385.89473684210515,-5.178947368421081,6356.0,240.39999999999964,249.60000000000036,96.59999999999945,5813.6,7.0,0.0,1327.3999999999996,7.0,6466.3560644307245,7332.066551363242,0.26719461687590823,-16.861954887218058,340.97299365198984,7331.999999999997,116262.58239999991,0.0
Q107::pattern0::L24,211732953.3,60617.4,1.0,11143839.647368422,11.086503382041098,4.0,16.0,2538.9,3625.0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,1.0,3102.265,921.8999999999996,-0.07496352016533692,4865.0,3175.3,556.5200000000002,740.9684210526316,70.8842105263158,3106.25,487.25,900.3000000000002,213.0,2153.1,5.0,0.0,2711.9,5.0,3253.712904513857,14078.427070357626,0.6753565881358858,78.78631578947363,710.0123766526891,14078.4,504117.57500000007,0.0
Q109::pattern0::L24,187427307.37,57491.99999999999,5.0,9864595.124736842,11.310240257174538,4.0,16.0,2333.7,3475.8,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,1.0,2265.955,1023.8249999999998,-1.303657169579262,3868.7,3016.0350000000003,460.60149999999993,173.5263157894736,68.11578947368423,3138.75,385.5999999999999,161.0999999999999,61.40000000000009,2181.6,4.0,0.0,1687.1,5.0,3061.268588101998,3297.1379437762107,-0.2357067300268273,86.2707518796992,524.3073976924225,3296.9999999999986,274898.24727500003,0.0
Q111::pattern0::L24,295835220.43499994,70482.4,3.0,15570274.75973684,11.954225580341356,4.0,16.0,2707.8,4540.65,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,1.0,3198.8,1666.0,-0.17341869875219817,6254.9,3695.5200000000004,882.05,883.4578947368421,118.71578947368423,3524.925,773.9750000000001,948.0500000000002,258.0,2180.1,4.0,0.0,4074.7999999999997,5.0,3846.005853057168,16785.72906029641,0.6587971176902033,142.78781954887216,1065.3135460276474,16785.7,1134892.9513500002,0.0
Q113::pattern0::L24,292262007.64750004,71368.35,3.0,15382210.928815791,11.265803565310463,4.0,16.0,3122.75,4401.7,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,1.0,3611.0924999999997,1090.2625000000003,0.059881152485613764,5576.4,3754.5025,578.4977499999999,568.663157894737,96.59473684210528,3617.2749999999996,459.9749999999997,594.25,249.3499999999999,2552.85,5.0,0.0,3023.5499999999997,5.0,3822.708513917194,10804.630773685558,0.5568351560290943,101.10740601503758,718.8959311811062,10804.600000000002,516811.35986874986,0.0
Q114::pattern0::L24,480934066.26,92489.55,5.0,25312319.276842106,11.023729331816204,4.0,16.0,3915.5,5528.1,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,1.0,5562.0,1262.8249999999998,-1.052166301510037,5672.4,4850.35,622.4349999999998,191.45789473684204,110.84736842105262,5080.5,450.5500000000002,144.29999999999927,135.0,3464.4,5.0,0.0,2207.9999999999995,5.0,4903.743805807967,3637.7996448106956,-0.6441005110063273,117.92586466165416,721.6704168108873,3637.6999999999985,520808.1904999999,0.0
Q116::pattern0::L24,474623499.0,91471.25,2.0,24980184.157894738,10.683468940504355,4.0,16.0,4004.5,5338.5,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,1.0,4404.875,978.0,0.42168920232127816,6863.0,4809.7,618.05,648.3421052631579,29.026315789473685,4820.75,506.5,627.0,161.0,3585.5,7.0,0.0,3277.5,7.0,4871.465380150002,12318.540376830388,0.6659198337690557,85.56842105263162,773.2792897782792,12318.5,597960.86,0.0
Q117::pattern0::L24,84359018.4916,38064.68,5.0,4439948.3416631585,11.97763953757964,4.0,16.0,1544.98,2451.46,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,1.0,1500.2620000000002,796.4700000000003,-0.7883389549128164,3092.5,1997.105,421.9135,177.98526315789474,48.5221052631579,1874.22,334.40999999999997,144.8800000000001,44.80000000000018,1416.46,3.0,0.0,1676.04,4.0,2053.7650607067985,3381.9938177670656,0.597215016589895,75.84196992481206,479.0851109719441,3381.72,229522.543555,0.0
Q118::pattern0::L24,418123037.615,86549.225,1.0,22006475.66394737,9.529299766911626,4.0,16.0,4253.55,4702.75,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,1.0,4218.755,329.9500000000007,0.4685618498485695,5525.1,4557.385,286.3005,498.04999999999995,-10.976315789473693,4452.8,169.875,436.8000000000002,65.25,4150.0,7.0,0.0,1375.1000000000004,6.0,4572.324559865583,9463.011566368601,1.2382966047912365,1.4620300751880044,369.3153700091563,9462.949999999999,136393.84252500001,0.0
Q12::pattern0::L24,632833822.5300001,105993.8,5.0,33307043.291052636,11.059752622179428,4.0,16.0,4848.9,6434.0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,1.0,5120.275,1433.675000000001,-1.2915212303963963,6774.2,5568.924999999999,690.2724999999998,196.34736842105266,121.57894736842105,5371.85,648.1500000000005,156.19999999999982,78.30000000000018,4229.7,4.0,0.0,2544.5,5.0,5625.0947660017255,3730.742395783738,0.16796833859023722,132.34639097744375,792.9473317156694,3730.6000000000004,628765.4708749999,0.0
Q120::pattern0::L24,300281716.47,72585.15,6.0,15804300.866842106,11.374249765956785,4.0,16.0,3029.2,4387.1,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,1.0,2934.1949999999997,1249.3000000000002,-1.4193059419274543,4761.9,3818.5049999999997,573.6645000000001,156.94210526315783,99.67894736842103,3914.8,707.3,126.30000000000018,79.70000000000027,2838.0,3.0,0.0,1923.8999999999996,4.0,3874.8013914909243,2982.2212248338105,-0.051869825264929205,111.00759398496237,658.1074292811168,2981.8999999999987,433105.38847500004,0.0
Q121::pattern0::L24,248304395.03999996,66073.95,5.0,13068652.370526314,11.333663706422328,4.0,16.0,2818.7,3977.3,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,1.0,4288.905,829.1000000000004,-1.0166417722856909,4389.2,3473.0100000000007,503.0389999999999,158.7736842105263,105.5736842105263,3552.75,509.25,110.19999999999982,48.59999999999991,2383.3,3.0,0.0,2005.8999999999996,3.0,3523.523769183344,3016.8967919995034,-0.20816665422805175,100.07548872180448,594.4924658059175,3016.7,353421.29189999995,0.0
Q122::pattern0::L24,608428964.5200001,103702.2,2.0,32022577.080000006,9.707726240974914,4.0,16.0,4427.6,6699.0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,1.0,4250.35,1835.7000000000007,-0.9446968866802363,7395.4,5396.530000000001,972.9230000000001,920.5894736842106,20.96842105263161,5243.3,812.5,515.0,105.39999999999964,3202.0,5.0,0.0,4193.4,5.0,5515.564180208586,17491.232768237278,0.12744725677458527,21.187518796992546,1139.698286872451,17491.2,1298912.1851,0.0
