unique_id,Absolute energy,Area under the curve,Autocorrelation,Average power,Centroid,ECDF Percentile Count_0,ECDF Percentile Count_1,ECDF Percentile_0,ECDF Percentile_1,ECDF_0,ECDF_1,ECDF_2,ECDF_3,ECDF_4,ECDF_5,ECDF_6,ECDF_7,ECDF_8,ECDF_9,Entropy,Histogram mode,Interquartile range,Kurtosis,Max,Mean,Mean absolute deviation,Mean absolute diff,Mean diff,Median,Median absolute deviation,Median absolute diff,Median diff,Min,Negative turning points,Neighbourhood peaks,Peak to peak distance,Positive turning points,Root mean square,Signal distance,Skewness,Slope,Standard deviation,Sum absolute diff,Variance,Zero crossing rate
M564,3031118550.0,623100.0,2.0,22124952.91970803,78.34981812242216,27.0,110.0,3520.0,5475.0,0.007246376811594203,0.014492753623188406,0.021739130434782608,0.028985507246376812,0.036231884057971016,0.043478260869565216,0.050724637681159424,0.057971014492753624,0.06521739130434782,0.07246376811594203,0.973495793923618,4756.75,1548.75,-0.3418024301994671,7225.0,4548.115942028986,918.134845620668,749.1970802919708,39.197080291970806,4685.0,787.5,585.0,180.0,1740.0,36.0,4.0,5485.0,36.0,4686.643486965169,102640.47401967333,-0.24964720086310216,15.286274312825196,1131.0475462043305,102640.0,1279268.551774837,0.0
M3,1320305400.0,256935.0,1.0,21644350.81967213,38.49762236827934,12.0,49.0,2130.0,5610.0,0.016129032258064516,0.03225806451612903,0.04838709677419355,0.06451612903225806,0.08064516129032258,0.0967741935483871,0.11290322580645161,0.12903225806451613,0.14516129032258066,0.16129032258064516,0.9546135016524037,4338.0,2895.0,-0.5123250895804414,8760.0,4195.1612903225805,1584.3496357960462,1748.360655737705,66.39344262295081,4275.0,1350.0,1350.0,-150.0,720.0,19.0,3.0,8040.0,19.0,4614.677495459111,106650.05641761211,0.29357919441533176,62.1288811664274,1922.464599225628,106650.0,3695870.1352757546,0.0
M1076,3175912500.0,646600.0,2.0,23181843.06569343,76.70437472694856,27.0,110.0,4300.0,5350.0,0.007246376811594203,0.014492753623188406,0.021739130434782608,0.028985507246376812,0.036231884057971016,0.043478260869565216,0.050724637681159424,0.057971014492753624,0.06521739130434782,0.07246376811594203,0.7494395323400732,4432.5,1000.0,0.872879620913257,6300.0,4719.202898550725,676.4492753623189,489.05109489051097,7.299270072992701,4800.0,500.0,150.0,0.0,2150.0,30.0,3.0,4150.0,24.0,4797.276174627867,67012.46652331427,-0.8500056722574122,12.322341428665998,861.964441240248,67000.0,742982.697962613,0.0
M500,6523699601.0,908296.5,30.0,49050372.93984962,81.40930926472927,26.0,107.0,5490.0,8307.0,0.007462686567164179,0.014925373134328358,0.022388059701492536,0.029850746268656716,0.03731343283582089,0.04477611940298507,0.05223880597014925,0.05970149253731343,0.06716417910447761,0.07462686567164178,0.9957754925724728,6820.4,2105.5,-0.837099953256724,10006.0,6832.1567164179105,1159.6688572065045,240.14285714285714,42.00751879699248,6817.0,1053.0,198.0,34.0,4214.0,31.0,3.0,5792.0,31.0,6977.415379680145,31940.741959578638,0.06707870756606245,35.450245015523876,1416.3191670321528,31939.0,2005959.982902651,0.0
M566,3723044400.0,673750.0,5.0,29547971.42857143,67.0874552019847,25.0,101.0,4480.0,6100.0,0.007874015748031496,0.015748031496062992,0.023622047244094488,0.031496062992125984,0.03937007874015748,0.047244094488188976,0.05511811023622047,0.06299212598425197,0.07086614173228346,0.07874015748031496,0.9190206141905655,6007.0,1320.0,-0.7670293731136808,7400.0,5340.944881889764,744.8595697191395,443.6507936507937,14.761904761904763,5400.0,660.0,390.0,0.0,3420.0,36.0,6.0,3980.0,38.0,5414.361480010406,55903.31622799272,-0.11429168401773762,9.228416760404993,888.6045266799002,55900.0,789618.0048360096,0.0
M588,2825254400.0,616490.0,4.0,20622294.89051095,67.02157342007855,27.0,110.0,3980.0,4960.0,0.007246376811594203,0.014492753623188406,0.021739130434782608,0.028985507246376812,0.036231884057971016,0.043478260869565216,0.050724637681159424,0.057971014492753624,0.06521739130434782,0.07246376811594203,0.835818013435694,4317.0,760.0,-0.7240801331062516,5560.0,4497.971014492754,404.14618777567733,277.22627737226276,-5.109489051094891,4510.0,370.0,220.0,0.0,3300.0,38.0,6.0,2260.0,39.0,4524.694240610574,37984.54045151769,-0.1252361412709368,-1.9699124863866713,491.03434075176614,37980.0,241114.72379752155,0.0
M867,3309789975.0,643975.0,24.0,26061338.38582677,58.51998551660366,25.0,102.0,4730.0,5555.0,0.0078125,0.015625,0.0234375,0.03125,0.0390625,0.046875,0.0546875,0.0625,0.0703125,0.078125,0.8989628069051554,4902.5,625.0,-0.9005574046998959,5870.0,5070.7421875,324.8687744140625,46.8503937007874,-6.535433070866142,4932.5,207.5,35.0,-5.0,4580.0,30.0,3.0,1290.0,30.0,5085.05006658612,5956.707096925178,0.6802681434753092,-9.160825054934994,381.1926646660647,5950.0,145307.84759521484,0.0
M1059,3366067500.0,661100.0,26.0,24569835.76642336,81.9928752171488,27.0,110.0,3900.0,5800.0,0.007246376811594203,0.014492753623188406,0.021739130434782608,0.028985507246376812,0.036231884057971016,0.043478260869565216,0.050724637681159424,0.057971014492753624,0.06521739130434782,0.07246376811594203,0.7968376343657616,4197.5,1675.0,-0.567044195215832,6700.0,4825.724637681159,889.1199327872296,419.7080291970803,14.598540145985401,4850.0,850.0,150.0,0.0,2150.0,29.0,1.0,4550.0,21.0,4938.80486335114,57521.46806490012,-0.20128744721856384,21.056579046505718,1050.79741127294,57500.0,1104175.1995379122,0.0
M587,2803327575.0,615077.5,11.0,20462245.0729927,67.83240663553207,27.0,110.0,4160.0,4780.0,0.007246376811594203,0.014492753623188406,0.021739130434782608,0.028985507246376812,0.036231884057971016,0.043478260869565216,0.050724637681159424,0.057971014492753624,0.06521739130434782,0.07246376811594203,0.9316807705932405,4598.25,506.25,0.08019128319329294,5550.0,4489.528985507246,307.9101029195548,158.86861313868613,0.6204379562043796,4520.0,255.0,120.0,-15.0,3435.0,35.0,5.0,2115.0,37.0,4507.101944130242,21767.275618417938,-0.08782360171041094,-0.6468998079860895,397.6146665716493,21765.0,158097.42307288386,0.0
M886,3174028050.0,631187.5,29.0,24992346.8503937,67.99714956835369,25.0,102.0,4700.0,5255.0,0.0078125,0.015625,0.0234375,0.03125,0.0390625,0.046875,0.0546875,0.0625,0.0703125,0.078125,0.8620280034120741,5258.25,495.0,0.45652645815813564,5325.0,4967.109375,296.4794921875,31.771653543307085,8.779527559055119,5157.5,127.5,25.0,5.0,3990.0,27.0,3.0,1335.0,29.0,4979.668075346488,4050.176382670301,-1.141891687088516,8.465511124336212,353.4382512011248,4035.0,124918.59741210938,0.0
M86,3498395600.0,443080.0,15.0,56425735.48387097,40.0872238691359,12.0,50.0,4920.0,8940.0,0.015873015873015872,0.031746031746031744,0.047619047619047616,0.06349206349206349,0.07936507936507936,0.09523809523809523,0.1111111111111111,0.12698412698412698,0.14285714285714285,0.15873015873015872,0.973444416061877,7093.0,3520.0,-0.9572797058514775,10900.0,7136.825396825397,1809.2416225749557,912.9032258064516,101.29032258064517,7380.0,1880.0,740.0,60.0,2440.0,22.0,1.0,8460.0,21.0,7451.851373242014,56600.08626959878,-0.1757757698332496,109.74846390168969,2143.7845377082335,56600.0,4595812.1441169055,0.0
M74,1320302400.0,275320.0,1.0,21295200.0,35.39531542167916,12.0,50.0,3300.0,5220.0,0.015873015873015872,0.031746031746031744,0.047619047619047616,0.06349206349206349,0.07936507936507936,0.09523809523809523,0.1111111111111111,0.12698412698412698,0.14285714285714285,0.15873015873015872,0.8665192535687475,3894.0,1500.0,-0.7308248397415893,6780.0,4453.9682539682535,883.0788611740992,1090.0,48.38709677419355,4440.0,780.0,1140.0,-120.0,2340.0,21.0,1.0,4440.0,20.0,4577.90136988347,67580.07363381614,0.11770809793260203,30.232814900153585,1057.992318036353,67580.0,1119347.7450239356,0.0
M178,1467003200.0,287910.0,1.0,23661341.93548387,24.672537046953952,12.0,50.0,3340.0,5700.0,0.015873015873015872,0.031746031746031744,0.047619047619047616,0.06349206349206349,0.07936507936507936,0.09523809523809523,0.1111111111111111,0.12698412698412698,0.14285714285714285,0.15873015873015872,0.9661286514314982,4363.0,1700.0,-0.054464494972293664,8120.0,4654.603174603175,997.1781305114637,1175.1612903225807,-90.0,4560.0,860.0,980.0,-130.0,2340.0,22.0,2.0,5780.0,22.0,4825.53262131395,72860.06424180321,0.5176748127230137,-46.2989631336406,1272.9628299126132,72860.0,1620434.3663391285,0.0
M1016,2815259589.0,590581.0,13.0,22167398.338582676,69.3507802104142,25.0,102.0,4083.0,5234.0,0.0078125,0.015625,0.0234375,0.03125,0.0390625,0.046875,0.0546875,0.0625,0.0703125,0.078125,1.0,4119.35,1008.5,-0.5488249334036275,6122.0,4646.1015625,522.957763671875,260.0,16.992125984251967,4658.5,505.5,215.0,11.0,3041.0,36.0,3.0,3081.0,36.0,4689.799093677948,33020.91642151408,-0.0467278677014556,10.298128204541284,638.7141849039824,33020.0,407955.8099975586,0.0
M904,3187462431.75,623478.5500000002,32.0,25098129.383858267,75.79637109048728,25.0,102.0,3968.5,5614.5,0.0078125,0.015625,0.0234375,0.03125,0.0390625,0.046875,0.0546875,0.0625,0.0703125,0.078125,1.0,5347.02,1425.0999999999995,-0.8256743491970746,6646.5,4908.38046875,775.2910278320313,106.75984251968507,29.170866141732283,5182.0,578.5499999999997,76.19999999999982,50.69999999999982,2933.7,30.0,3.0,3712.8,29.0,4990.195411809729,13560.365206489076,-0.38022168195954004,23.447776563358357,899.9174529035457,13558.500000000004,809851.4220404053,0.0
M883,3484188000.0,658105.0,34.0,27434551.18110236,71.62195576128498,25.0,102.0,4655.0,5640.0,0.0078125,0.015625,0.0234375,0.03125,0.0390625,0.046875,0.0546875,0.0625,0.0703125,0.078125,0.9331293002668598,5503.75,872.5,-0.46467372354253156,6475.0,5181.328125,527.4951171875,41.811023622047244,21.5748031496063,5372.5,445.0,35.0,25.0,3700.0,26.0,3.0,2775.0,24.0,5217.299948249094,5316.082579584964,-0.3069566818628093,15.802880653726417,611.6024943408786,5310.0,374057.6110839844,0.0
M325,946503200.0,306970.0,4.0,7953808.403361345,41.14816135856699,24.0,96.0,1700.0,3160.0,0.008333333333333333,0.016666666666666666,0.025,0.03333333333333333,0.041666666666666664,0.05,0.058333333333333334,0.06666666666666667,0.075,0.08333333333333333,0.9154961036762336,1514.0,1220.0,3.3925109904406945,7480.0,2584.6666666666665,821.5777777777777,681.5126050420168,-23.361344537815125,2350.0,610.0,580.0,0.0,1200.0,39.0,6.0,6280.0,36.0,2808.4740815372797,81102.29039365423,1.6309031466341048,-18.21209806236539,1098.646844481378,81100.0,1207024.8888888888,0.0
M1133,3564430749.6200004,661119.05,23.0,28066383.855275594,70.67975262192941,25.0,102.0,4069.8,6065.8,0.0078125,0.015625,0.0234375,0.03125,0.0390625,0.046875,0.0546875,0.0625,0.0703125,0.078125,1.0,5962.115000000001,1606.125,-1.232483799932877,6374.6,5203.9109375,767.26494140625,108.11417322834649,12.52204724409449,5408.9,655.1500000000005,76.10000000000036,33.899999999999636,3624.7,31.0,3.0,2749.9000000000005,30.0,5277.036595609912,13734.208047492852,-0.43907242794821644,15.293895921076723,875.4577008480313,13730.500000000004,766426.1859741211,0.0
